timeStamp,open,high,low,close,vol,trend,highLow,closeOpen,upperBB,midBB,lowerBB,pbBB,highUpper,lowLower,hull,hullGreaterAvg10,bbTrend
1669061520000,1101.6,1101.85,1099.3,1099.75,1722.09,-1,-2.5499999999999545,-1.849999999999909,1104.2398390960896,1093.5774999999999,1082.9151609039102,0.2501720798790912,-2.389839096089645,16.384839096089763,13.995000000000118,11.404000000000474,up
1669061460000,1105.15,1105.2,1101.6,1101.6,3961.2,-1,-3.6000000000001364,-3.550000000000182,1103.5404966770723,1092.9699999999998,1082.3995033229273,0.24599112208003038,1.659503322927776,19.20049667707258,20.860000000000355,10.813500000000454,up
1669061400000,1104.85,1105.15,1101.65,1105.15,7983.75,1,3.5,0.3000000000001819,1102.3574346644837,1092.2174999999997,1082.0775653355158,0.2205356746601757,2.7925653355164286,19.572434664484263,22.36500000000069,9.581500000000414,up
1669061340000,1098.95,1105.45,1098.7,1104.85,16383.63,1,6.75,5.899999999999864,1099.7522474747093,1091.3249999999996,1082.89775252529,0.261191301662926,5.697752525290753,15.802247474710157,21.50000000000091,8.141000000000371,up
1669061280000,1094.75,1099,1093.6,1098.95,9277.96,1,5.400000000000091,4.2000000000000455,1096.2797283016205,1090.5174999999997,1084.755271698379,0.3422919134002002,2.72027169837952,8.84472830162099,11.56500000000051,6.848000000000297,up
1669061220000,1093.2,1094.75,1092.05,1094.75,1835.79,1,2.7000000000000455,1.5499999999999545,1094.32014018462,1090.0399999999997,1085.7598598153795,0.42523609363317705,0.42985981538004125,6.290140184620441,6.720000000000482,6.3650000000002365,up
1669061160000,1089.8,1093.25,1089.8,1093.2,1848.37,1,3.4500000000000455,3.400000000000091,1093.5803190181414,1089.6324999999997,1085.684680981858,0.11592717573116278,-0.3303190181413811,4.115319018141918,3.7850000000005366,6.105000000000177,down
1669061100000,1090.75,1091.25,1089.45,1089.8,1209.9,-1,-1.7999999999999545,-0.9500000000000455,1093.404539292314,1089.1924999999997,1084.9804607076853,-0.06890494928957511,-2.1545392923139843,4.469539292314721,2.3150000000007367,6.266000000000076,down
1669061040000,1091.6,1091.6,1088.9,1090.75,4207.46,-1,-2.699999999999818,-0.849999999999909,1094.2817998653848,1088.7475,1083.2132001346151,-0.2089876037512293,-2.6817998653848463,5.686799865384955,3.005000000000109,6.67349999999999,down
1669060980000,1091.85,1093.2,1091.45,1091.6,1573.54,-1,-1.75,-0.25,1094.3460337453107,1088.36,1082.373966254689,0.05229119747289372,-1.1460337453106604,9.076033745310951,7.930000000000291,6.833999999999969,up
1669060920000,1091.9,1092.8,1091.25,1091.85,1670.04,-1,-1.5499999999999545,-0.0500000000001819,1094.0592598233666,1087.98,1081.9007401766335,0.17265751788545988,-1.2592598233666195,9.349259823366538,8.089999999999918,6.7159999999998945,up
1669060860000,1092.55,1093.1,1090.75,1091.9,1567.48,-1,-2.349999999999909,-0.6499999999998636,1093.5645600513067,1087.655,1081.7454399486933,0.304977021978955,-0.46456005130676203,9.004560051306726,8.539999999999964,6.275999999999863,up
1669060800000,1091.05,1092.9,1089.7,1092.55,1381.83,1,3.2000000000000455,1.5,1092.9835148097272,1087.32,1081.6564851902726,0.3128370745708381,-0.08351480972714853,8.043514809727412,7.960000000000264,5.754499999999825,up
1669060740000,1090.6,1092.4,1089.75,1091.05,2374.03,1,2.650000000000091,0.4500000000000455,1092.38004472254,1086.79,1081.1999552774598,0.06708754220837435,0.019955277459985155,8.550044722540179,8.570000000000164,5.291499999999746,up
1669060680000,1089.35,1090.9,1088.7,1090.6,1514.35,1,2.2000000000000455,1.25,1091.797038656772,1086.4325000000001,1081.0679613432283,0.26395919928704786,-0.8970386567718833,7.632038656771783,6.7349999999999,4.935499999999706,up
1669060620000,1087.3,1089.4,1087.25,1089.35,685.84,1,2.150000000000091,2.0499999999999545,1091.2975043467443,1086.265,1081.232495653256,0.597863800220774,-1.8975043467441992,6.01750434674409,4.119999999999891,4.580999999999653,down
1669060560000,1090,1090.05,1087.3,1087.3,844.26,-1,-2.75,-2.7000000000000455,1090.9285074732322,1085.9775000000002,1081.0264925267682,0.2598973529272175,-0.8785074732322755,6.273507473231803,5.394999999999527,3.960499999999615,up
1669060500000,1088.3,1090.05,1087.95,1090,832.82,1,2.099999999999909,1.7000000000000455,1090.799887386118,1085.805,1080.8101126138822,0.30429989218239134,-0.7498873861179618,7.1398873861178345,6.389999999999873,2.5859999999996033,up
