timeStamp,open,high,low,close,vol,trend,highLow,closeOpen,upperBB,midBB,lowerBB,pbBB,highUpper,lowLower,hull,hullGreaterAvg10,bbTrend
1666396800000,1299,1319.85,1293.3,1312.8,444166.21,1,26.549999999999955,13.799999999999955,1359.639342190138,1309.8675,1260.0956578098621,0.6258994990794543,-39.789342190138086,33.20434219013782,-6.585000000000264,-40.58800000000004,up
1666310400000,1282.45,1306.4,1251.85,1299,1040586.74,1,54.55000000000018,16.549999999999955,1359.917026889794,1308.02,1256.122973110206,0.19005931622716352,-53.5170268897939,-4.272973110206067,-57.789999999999964,-45.887000000000036,down
1666224000000,1284.45,1310,1269.3,1282.45,976958.06,-1,-40.700000000000045,-2,1360.3632642959449,1308.6200000000001,1256.8767357040554,0.5229981624892035,-50.36326429594487,12.423264295944591,-37.94000000000028,-48.227500000000056,up
1666137600000,1310.1,1312.65,1277.6,1284.45,723559.53,-1,-35.05000000000018,-25.649999999999864,1361.8129344605916,1310.8875,1259.9620655394085,0.6660516024962692,-49.16293446059149,17.637934460591396,-31.52500000000009,-46.07050000000004,up
1666051200000,1330.45,1341,1286.05,1310.1,1038001.09,-1,-54.950000000000045,-20.350000000000136,1363.8564621120363,1313.415,1262.9735378879636,0.7139608874942726,-22.856462112036297,23.076462112036324,0.22000000000002728,-43.804000000000066,up
1665964800000,1305.25,1337.95,1295.15,1330.45,844412.63,1,42.799999999999955,25.200000000000045,1366.1397652710948,1314.7375,1263.335234728905,0.7121745013080764,-28.189765271094757,31.814765271094984,3.6250000000002274,-44.58750000000011,up
1665878400000,1274.25,1314.55,1274,1305.25,597502.64,1,40.549999999999955,31,1365.787871880819,1314.57,1263.3521281191809,0.6223205840058772,-51.23787188081906,10.647871880819139,-40.58999999999992,-42.266500000000136,up
1665792000000,1295.65,1300.75,1263.05,1274.25,507442.95,-1,-37.700000000000045,-21.40000000000009,1367.8497960312677,1316.065,1264.2802039687324,0.6842722329974662,-67.09979603126772,-1.2302039687324395,-68.33000000000015,-31.97600000000018,down
1665705600000,1286.5,1342.45,1282.15,1295.65,1124476.16,1,60.299999999999955,9.150000000000091,1366.2904517500856,1317.065,1267.8395482499145,0.2682601257188015,-23.84045175008555,14.310451750085576,-9.529999999999973,-24.34800000000023,up
1665619200000,1293.85,1301.6,1177.15,1286.5,2185120.16,-1,-124.44999999999982,-7.349999999999909,1366.335129229759,1318.0925,1269.8498707702408,0.48038560470049474,-64.7351292297592,-92.69987077024075,-157.43499999999995,-22.97500000000027,down
1665532800000,1279.3,1306.1,1274.5,1293.85,727590.88,1,31.59999999999991,14.549999999999955,1366.1919127497576,1320.0875,1273.9830872502425,0.5684587398852965,-60.09191274975774,0.5169127497574664,-59.57500000000027,-19.366000000000305,down
1665446400000,1289.75,1297.65,1264.5,1279.3,946112.28,-1,-33.15000000000009,-10.450000000000045,1366.2129813063355,1321.6725000000001,1277.1320186936648,0.5435278188097207,-68.56298130633536,-12.632018693664804,-81.19500000000016,-28.61100000000031,down
1665360000000,1322.7,1337.45,1286,1289.75,885965.2,-1,-51.450000000000045,-32.950000000000045,1372.989125840579,1319.91,1266.8308741594212,-0.21459353181364335,-35.53912584057889,19.169125840578772,-16.37000000000012,-35.131000000000355,up
1665273600000,1314.5,1328.7,1305.5,1322.7,404099.91,1,23.200000000000045,8.200000000000045,1372.7742621178218,1321.5300000000002,1270.2857378821786,0.506049457777091,-44.07426211782172,35.21426211782136,-8.860000000000355,-48.30350000000037,up
1665187200000,1330.3,1337.55,1303.1,1314.5,384605.74,-1,-34.450000000000045,-15.799999999999955,1380.3915639364006,1324.1325000000002,1267.8734360635997,0.9498608442652166,-42.84156393640069,35.226563936400225,-7.615000000000464,-70.67750000000039,up
1665100800000,1351.6,1360.85,1316.15,1330.3,975138.8,-1,-44.69999999999982,-21.299999999999955,1381.3005155733017,1325.0825,1268.8644844266983,0.574864791243161,-20.4505155733018,47.285515573301836,26.835000000000036,-100.17500000000038,up
1665014400000,1351.5,1383.15,1343.1,1351.6,1173851.85,1,40.05000000000018,0.09999999999990905,1415.9346976131158,1331.9675000000002,1248.0003023868846,1.3100335837500412,-32.78469761311567,95.09969761311527,62.3149999999996,-126.31900000000046,up
1664928000000,1360.55,1364.6,1315.5,1351.5,993830.64,-1,-49.09999999999991,-9.049999999999955,1430.8265303306498,1336.0750000000003,1241.3234696693507,1.0154270314112517,-66.2265303306499,74.17653033064926,7.949999999999363,-167.71100000000047,up
1664841600000,1322.4,1370.8,1317.6,1360.55,1059095.8,1,53.200000000000045,38.149999999999864,1453.8147483549062,1342.1000000000001,1230.385251645094,1.0813914541852663,-83.01474835490626,87.21474835490585,4.199999999999591,-207.23700000000045,up
1664755200000,1275.85,1329.15,1261.25,1322.4,983928.25,1,67.90000000000009,46.55000000000018,1525.9572420405489,1355.8725000000002,1185.7877579594515,1.3234939143842093,-196.80724204054877,75.46224204054852,-121.34500000000025,-244.6070000000005,up
1664668800000,1311,1318.2,1266.5,1275.85,728608.69,-1,-51.700000000000045,-35.15000000000009,1561.857344569565,1368.3625000000002,1174.8676554304354,1.0267259198906376,-243.65734456956488,91.63234456956457,-152.02500000000032,-275.44550000000044,up
1664582400000,1327.8,1333,1301.3,1311,492245.23,-1,-31.700000000000045,-16.799999999999955,1630.9779500162026,1390.3475000000003,1149.717049983798,1.1757301496508503,-297.9779500162026,151.58295001620195,-146.39500000000066,-309.0985000000005,up
1664496000000,1335,1373,1305,1327.8,1519422.8,-1,-68,-7.2000000000000455,1700.5462782147954,1413.0475000000001,1125.5487217852049,1.1120939055557484,-327.5462782147954,179.45127821479514,-148.09500000000025,-340.63000000000045,up
1664409600000,1336.55,1351.3,1286.75,1335,1710237.45,-1,-64.54999999999995,-1.5499999999999545,1759.6405107299065,1435.3250000000003,1111.009489270094,1.0211360370018054,-408.34051072990655,175.74051072990596,-232.6000000000006,-369.39950000000044,up
1664323200000,1327.1,1355.8,1250.5,1336.55,2002415.03,1,105.29999999999995,9.450000000000045,1797.400526125473,1454.4450000000002,1111.4894738745272,0.883366034323348,-441.60052612547315,139.01052612547278,-302.5900000000004,-394.62200000000047,up
1664236800000,1335.15,1401.5,1302.55,1327.1,1788993.9,-1,-98.95000000000005,-8.050000000000182,1816.3362368856874,1469.3275000000003,1122.3187631143132,0.7375624623744166,-414.8362368856874,180.2312368856867,-234.6050000000007,-402.3690000000005,up
1664150400000,1294.25,1339.8,1277.45,1335.15,1542167.57,1,62.34999999999991,40.90000000000009,1831.6489588342722,1484.4275000000002,1137.2060411657283,0.7083288580229304,-491.84895883427225,140.24395883427178,-351.6050000000005,-409.69500000000045,up
1664064000000,1316.2,1336.7,1267.15,1294.25,1095661.83,-1,-69.54999999999995,-21.950000000000045,1837.1893535019208,1495.5800000000004,1153.97064649808,0.591654399035136,-500.48935350192073,113.1793535019201,-387.3100000000006,-404.5600000000005,up
1663977600000,1326.4,1348.4,1305.5,1316.2,940485.1,-1,-42.90000000000009,-10.200000000000045,1844.0888806804467,1511.7000000000003,1179.3111193195539,0.657872308762484,-495.6888806804466,126.18888068044612,-369.50000000000045,-373.85200000000043,up
1663891200000,1325.55,1359.15,1260.75,1326.4,2312144.71,1,98.40000000000009,0.8500000000001364,1845.8177306737439,1524.8150000000003,1203.8122693262567,0.5836207839841764,-486.6677306737438,56.93773067374332,-429.7300000000005,-337.3060000000004,down
1663804800000,1244.05,1348.5,1235.6,1325.55,2207027.73,1,112.90000000000009,81.5,1844.291123622986,1536.3275000000003,1228.3638763770145,0.5329949683032678,-495.7911236229861,7.23612362298536,-488.55500000000075,-282.7625000000004,down
1663718400000,1322.15,1419,1216.8,1244.05,2894089.56,-1,-202.20000000000005,-78.10000000000014,1841.3703514428116,1548.7550000000003,1256.139648557189,0.5433077073281184,-422.3703514428116,-39.33964855718909,-461.7100000000007,-207.48750000000027,down
1663632000000,1374.75,1384.5,1311.35,1322.15,1916925.57,-1,-73.15000000000009,-52.59999999999991,1823.031388550352,1565.8200000000002,1308.6086114496484,0.5379648819402422,-438.53138855035195,2.7413885503515303,-435.7900000000004,-131.1750000000002,down
1663545600000,1333.5,1393.05,1276.9,1374.75,2585754.19,1,116.14999999999986,41.25,1809.287937418734,1577.3875000000003,1345.4870625812666,0.44849621616524266,-416.23793741873396,-68.58706258126654,-484.8250000000005,-57.254000000000154,down
1663459200000,1468,1468.8,1320.8,1333.5,1909323.28,-1,-148,-134.5,1799.1253041949358,1584.8300000000002,1370.5346958050645,0.3571363935620777,-330.3253041949358,-49.734695805064575,-380.0600000000004,11.612499999999887,down
1663372800000,1433.75,1475,1408.55,1468,1058507.83,1,66.45000000000005,34.25,1777.487755459717,1595.7075,1413.927244540283,0.3771662524979335,-302.48775545971694,-5.377244540283073,-307.865,59.23299999999997,down
1663286400000,1472,1482.75,1404.2,1433.75,2010348.12,-1,-78.54999999999995,-38.25,1782.100281087736,1593.6025000000002,1405.1047189122644,0.05516054610228168,-299.350281087736,-0.9047189122643431,-300.25500000000034,88.99800000000002,down
1663200000000,1636,1659,1453.6,1472,3254301.79,-1,-205.4000000000001,-164,1776.792116342401,1596.4150000000002,1416.0378836575994,0.20502078601257276,-117.79211634240096,37.562116342400486,-80.23000000000047,124.80150000000003,down
1663113600000,1572.2,1642.3,1549.95,1636,1703851.94,1,92.34999999999991,63.799999999999955,1774.3308703188197,1598.145,1421.9591296811802,0.2402033436780615,-132.03087031881978,127.99087031881982,-4.039999999999964,130.9240000000001,down
1663027200000,1715.55,1759.7,1558.1,1572.2,2359315.29,-1,-201.60000000000014,-143.3499999999999,1781.4933823996826,1601.0475000000001,1420.6016176003177,0.7577019180576312,-21.793382399682514,137.4983823996822,115.7049999999997,120.36950000000009,down
1662940800000,1765,1782.85,1691.75,1715.55,1360367.8,-1,-91.09999999999991,-49.450000000000045,1786.6243605212721,1605.2024999999999,1423.7806394787276,0.6380690834501888,-3.7743605212722287,267.9693605212724,264.19500000000016,93.66750000000013,up
1662854400000,1773.35,1788.8,1717.85,1765,849724.09,-1,-70.95000000000005,-8.349999999999909,1779.0820977951385,1602.6174999999998,1426.1529022048612,0.6734979728656003,9.717902204861502,291.6970977951387,301.4150000000002,56.073000000000135,up
1662768000000,1717.4,1789,1705.5,1773.35,825161.19,1,83.5,55.94999999999982,1756.0160841994843,1595.54,1435.0639158005156,0.5869599982428091,32.98391580051566,270.4360841994844,303.4200000000001,2.0325000000000957,up
1662681600000,1634.2,1749.75,1629.55,1717.4,1744594.21,1,120.20000000000005,83.20000000000005,1726.577788603204,1587.73,1448.882211396796,0.6059433509743388,23.172211396796,180.66778860320392,203.83999999999992,-51.71799999999996,up
1662595200000,1629.1,1662.9,1594.4,1634.2,1646576.51,1,68.5,5.100000000000136,1706.0646247379586,1580.5774999999999,1455.090375262041,0.47518669738826125,-43.16462473795855,139.30962473795898,96.14500000000044,-105.50950000000003,up
1662508800000,1558.2,1659.4,1488.95,1629.1,1880883.9,1,170.45000000000005,70.89999999999986,1703.0522187320062,1579.2824999999998,1455.5127812679934,0.6172237454252869,-43.65221873200608,33.43721873200661,-10.214999999999463,-161.78900000000013,up
1662422400000,1616.65,1686,1552,1558.2,2348281.05,-1,-134,-58.450000000000045,1759.0596274041468,1590.1100000000001,1421.1603725958535,1.2562609161271463,-73.0596274041468,130.83962740414654,57.779999999999745,-213.60700000000026,up
1662336000000,1578.5,1633.4,1555.3,1616.65,1134249.35,1,78.10000000000014,38.15000000000009,1802.3187955642595,1603.8525,1405.3862044357404,1.07742172127607,-168.91879556425943,149.91379556425954,-19.00499999999988,-272.8480000000001,up
1662249600000,1556.65,1584,1540,1578.5,769831.31,1,44,21.84999999999991,1847.9620941835778,1616.7925,1385.6229058164222,1.059453982072126,-263.96209418357785,154.3770941835778,-109.58500000000004,-303.66000000000014,up
1662163200000,1574.1,1581.4,1532.8,1556.65,860754.81,-1,-48.600000000000136,-17.449999999999818,1893.371460245801,1632.7575,1372.1435397541989,1.0084963594237664,-311.9714602458009,160.6564602458011,-151.31499999999983,-308.82800000000015,up
1662076800000,1585.35,1647.95,1543.5,1574.1,1870697.35,-1,-104.45000000000005,-11.25,1940.4428932828364,1651.6,1362.7571067171634,0.9879815404077852,-292.49289328283635,180.74289328283658,-111.74999999999977,-317.9340000000002,up
1661990400000,1553.5,1600,1505,1585.35,1766739.41,1,95,31.84999999999991,1991.9918357656059,1671.9950000000001,1351.9981642343944,0.9843876022372222,-391.99183576560586,153.00183576560562,-238.99000000000024,-336.2135000000002,up
1661904000000,1523.6,1623.9,1523.15,1553.5,2104702.56,1,100.75,29.90000000000009,2030.7726297011852,1690.5675000000003,1350.3623702988154,0.8912823128708285,-406.87262970118513,172.78762970118464,-234.0850000000005,-349.72250000000014,up
1661817600000,1551.05,1607.5,1472.1,1523.6,2469223.84,-1,-135.4000000000001,-27.450000000000045,2050.373531407188,1706.8375000000003,1363.3014685928129,0.7504286075833149,-442.8735314071878,108.79853140718706,-334.0750000000007,-358.68600000000004,up
1661731200000,1425.9,1559.25,1420.65,1551.05,1770465.82,1,138.5999999999999,125.14999999999986,2061.5881988261767,1723.2750000000003,1384.961801173824,0.6907625839722524,-502.3381988261767,35.688198826176176,-466.65000000000055,-360.78899999999993,down
1661644800000,1490,1510,1423.2,1425.9,1231992.07,-1,-86.79999999999995,-64.09999999999991,2060.0269161751044,1730.7975000000001,1401.568083824896,0.4555059503182153,-550.0269161751044,21.631916175104152,-528.3950000000002,-323.5039999999999,down
1661558400000,1506.6,1517,1445,1490,1715464.34,-1,-72,-16.59999999999991,2046.618949186061,1748.315,1450.0110508139392,0.5468230475597493,-529.618949186061,-5.011050813939164,-534.6300000000001,-255.7359999999998,down
1661472000000,1694.05,1705.95,1484.5,1506.6,2603786.93,-1,-221.45000000000005,-187.45000000000005,2033.8852696656227,1758.7875,1483.6897303343771,0.39215197914522587,-327.9352696656226,0.8102696656228545,-327.1249999999998,-178.8239999999997,down
1661385600000,1655.3,1721.65,1653,1694.05,1109564.71,1,68.65000000000009,38.75,2020.0865627337514,1767.9575,1515.8284372662486,0.3454015987789492,-298.4365627337513,137.17156273375144,-161.26499999999987,-122.43399999999956,down
1661299200000,1663.85,1693.9,1603.85,1655.3,1420897.95,-1,-90.05000000000018,-8.549999999999955,2020.3847320829695,1770.0625,1519.7402679170305,0.4322623090290287,-326.48473208296946,84.10973208296946,-242.375,-68.37649999999944,down
1661212800000,1623.45,1677.95,1562.75,1663.85,1632007,1,115.20000000000005,40.399999999999864,2023.266505357059,1767.6225,1511.9784946429409,0.18486939528474478,-345.316505357059,50.77150535705914,-294.54499999999985,3.350500000000784,down
1661126400000,1617.15,1628,1528.55,1623.45,1819432.74,1,99.45000000000005,6.2999999999999545,2025.457584172603,1765.3149999999998,1505.1724158273967,0.2162805919117455,-397.457584172603,23.377584172603292,-374.0799999999997,88.31450000000098,down
1661040000000,1574.35,1645.9,1561.65,1617.15,1384388.69,1,84.25,42.80000000000018,2025.0936134627252,1765.6349999999998,1506.1763865372743,0.23833013637932837,-379.1936134627251,55.47361346272578,-323.71999999999935,170.15000000000114,down
1660953600000,1608.3,1655.85,1521.5,1574.35,1623512.34,-1,-134.3499999999999,-33.950000000000045,2024.3779086283805,1766.2274999999997,1508.077091371619,0.23421018248794456,-368.5279086283806,13.422908628381037,-355.10499999999956,248.73950000000127,down
1660867200000,1845.65,1847,1602,1608.3,2131360.94,-1,-245,-237.35000000000014,2017.8449309683606,1771.4,1524.9550690316396,0.3100995633543446,-170.8449309683606,77.0449309683604,-93.80000000000018,308.5345000000015,down
1660780800000,1833.05,1880.85,1820,1845.65,946801.37,1,60.84999999999991,12.600000000000136,2013.4303429841093,1775.7824999999998,1538.1346570158903,0.332036135911114,-132.5803429841094,281.8653429841097,149.2850000000003,336.74050000000176,down
1660694400000,1875.45,1956.4,1817.2,1833.05,1450612.28,-1,-139.20000000000005,-42.40000000000009,2006.0779627330078,1769.5549999999996,1533.0320372669914,0.3975680850601033,-49.67796273300769,284.1679627330086,234.49000000000092,348.041000000002,down
1660608000000,1897.8,1914,1850.95,1875.45,976550.06,-1,-63.049999999999955,-22.34999999999991,1999.5397263114105,1764.0874999999992,1528.6352736885879,0.4142341938474979,-85.5397263114105,322.3147263114122,236.77500000000168,341.50750000000215,down
1660521600000,1933.5,2013.35,1870.1,1897.8,1290035.02,-1,-143.25,-35.700000000000045,1988.093946666434,1752.0699999999993,1516.0460533335645,0.2522073466441323,25.256053333565887,354.0539466664354,379.3100000000013,339.4800000000023,up
1660435200000,1982,2029.4,1904.65,1933.5,782568.48,-1,-124.75,-48.5,1990.2190190927943,1729.577499999999,1468.9359809072037,-0.040258322964523634,39.18098090720582,435.71401909279643,474.89500000000226,318.15450000000243,up
1660348800000,1956.8,2019.65,1945.25,1982,870523.45,1,74.40000000000009,25.200000000000045,1976.8450076647625,1704.902499999999,1432.9599923352355,0.012943926503470853,42.80499233523756,512.2900076647645,555.0950000000021,280.5660000000025,up
1660262400000,1878.9,1965,1850.6,1956.8,920388.85,1,114.40000000000009,77.89999999999986,1929.4562199252669,1685.662499999999,1441.8687800747311,0.3185710033320052,35.54378007473315,408.73121992526876,444.2750000000019,241.98600000000255,up
1660176000000,1852.35,1943.65,1848.95,1878.9,1331944.1,1,94.70000000000005,26.550000000000182,1881.6857613395925,1665.212499999999,1448.7392386604054,0.2288059983172529,61.964238660407545,400.2107613395947,462.1750000000022,214.84600000000265,up
1660089600000,1701.5,1886.95,1651.85,1852.35,1647049.39,1,235.10000000000014,150.8499999999999,1847.90968218936,1647.9774999999986,1448.0453178106372,0.21545976552129886,39.04031781064009,203.80468218936267,242.84500000000276,198.49750000000262,up
1660003200000,1776.25,1790,1666.5,1701.5,991249.06,-1,-123.5,-74.75,1812.7549501077533,1634.1199999999988,1455.4850498922442,0.3350826644941051,-22.754950107753302,211.0149501077558,188.2600000000025,221.07250000000258,down
1659916800000,1699.45,1819.5,1693.05,1776.25,1030548.43,1,126.45000000000005,76.79999999999995,1807.3573398807093,1625.1299999999987,1442.9026601192882,0.21620614100028596,12.142660119290667,250.1473398807118,262.29000000000246,254.45300000000262,up
1659830400000,1690,1729.95,1666,1699.45,532137.58,1,63.950000000000045,9.450000000000045,1785.10713419389,1613.3974999999987,1441.6878658061073,0.2909333965532582,-55.15713419388999,224.3121341938927,169.1550000000027,286.3195000000026,down
1659744000000,1736.15,1750,1681.4,1690,575996.98,-1,-68.59999999999991,-46.15000000000009,1775.0153603821493,1607.4499999999987,1439.884639617848,0.4195836181817759,-25.01536038214931,241.51536038215204,216.50000000000273,328.0875000000026,down
1659657600000,1606.5,1741.9,1603.9,1736.15,1244047.88,1,138,129.6500000000001,1789.7514020257004,1589.8724999999988,1389.9935979742972,-0.12893706502267416,-47.85140202570028,213.90640202570285,166.05500000000256,339.0380000000025,down
1659571200000,1617.7,1662,1578.65,1606.5,967156.49,-1,-83.34999999999991,-11.200000000000045,1783.5258729795662,1570.8199999999986,1358.114127020431,-0.007085199337021991,-121.5258729795662,220.53587297956915,99.01000000000295,333.4235000000025,down
1659484800000,1629.85,1684.9,1588.4,1617.7,896503.21,-1,-96.5,-12.149999999999864,1810.4284903241146,1552.0024999999987,1293.5765096758828,-0.12271697130062974,-125.5284903241145,294.8234903241173,169.2950000000028,360.54950000000247,down
1659398400000,1629,1677.75,1556.65,1629.85,1332786.75,1,121.09999999999991,0.849999999999909,1830.6076781753363,1530.7624999999987,1230.917321824661,-0.06339491943143723,-152.85767817533633,325.73267817533906,172.87500000000273,400.60300000000245,down
1659312000000,1677.8,1704.55,1604.1,1629,902915.99,-1,-100.45000000000005,-48.799999999999955,1851.3748302154627,1504.9799999999989,1158.585169784535,-0.06406730977613995,-146.82483021546273,445.5148302154648,298.6900000000021,432.04600000000244,down
1659225600000,1695.95,1755.7,1663.75,1677.8,721928.06,-1,-91.95000000000005,-18.15000000000009,1871.71425157643,1475.4274999999989,1079.1407484235679,-0.05197088757031464,-116.01425157642984,584.6092515764321,468.5950000000023,463.42500000000246,up
1659139200000,1721.1,1743.55,1671.2,1695.95,925441.35,-1,-72.34999999999991,-25.149999999999864,1863.770799561732,1446.3424999999988,1028.9142004382657,0.08047585613178844,-120.22079956173206,642.2857995617344,522.0650000000023,473.35050000000246,up
1659052800000,1723.7,1765.7,1655.1,1721.1,1550123.72,-1,-110.60000000000014,-2.6000000000001364,1837.7006594040058,1419.9224999999988,1002.1443405959916,0.1979587200536911,-72.00065940400577,652.9556594040083,580.9550000000025,486.44950000000244,up
