timeStamp,open,high,low,close,vol,trend,highLow,closeOpen,upperBB,midBB,lowerBB,pbBB,highUpper,lowLower,hull,hullGreaterAvg10,bbTrend
1669051800000,1106.15,1115.8,1102.55,1114.1,23297.51,1,13.25,7.949999999999818,1147.0225840449768,1126.5349999999999,1106.0474159550229,0.505247080366532,-31.222584044976884,-3.497415955022916,-34.7199999999998,-17.345499999999607,down
1669050900000,1110.25,1115.1,1104.4,1106.15,24661.73,-1,-10.699999999999818,-4.099999999999909,1146.773292929999,1127.0674999999999,1107.3617070700009,0.44119749435528044,-31.67329292999898,-2.9617070700007844,-34.63499999999976,-12.831499999999574,down
1669050000000,1116.05,1121,1108.6,1110.25,28794.2,-1,-12.400000000000091,-5.7999999999999545,1145.3834020771108,1127.705,1110.026597922889,0.2509673113668984,-24.38340207711076,-1.4265979228891865,-25.809999999999945,-7.476499999999509,down
1669049100000,1113.9,1121.95,1113.2,1116.05,39959.3,1,8.75,2.1499999999998636,1144.402555302819,1128.185,1111.9674446971808,0.24302538686114025,-22.452555302819064,1.2325553028192644,-21.2199999999998,-2.771499999999423,down
1669048200000,1110.75,1115.5,1100.7,1113.9,68801.86,1,14.799999999999955,3.150000000000091,1143.956702379619,1128.5949999999998,1113.2332976203807,0.3585768721256946,-28.456702379618946,-12.533297620380608,-40.989999999999554,1.7180000000006204,down
1669047300000,1124.45,1126.7,1105.65,1110.75,81081.7,-1,-21.049999999999955,-13.700000000000045,1143.1509986817423,1129.0224999999998,1114.8940013182573,0.26740274575340905,-16.45099868174225,-9.244001318257233,-25.69499999999948,7.932500000000664,down
1669046400000,1129.9,1132.8,1122.4,1124.45,24346.15,-1,-10.399999999999864,-5.4500000000000455,1141.3286041231559,1129.7124999999999,1118.0963958768439,0.27778694365743584,-8.528604123155901,4.303604123156219,-4.224999999999682,12.680500000000643,down
1669045500000,1130.5,1132.6,1129.2,1129.9,8150.5,-1,-3.3999999999998636,-0.599999999999909,1141.278358388445,1129.8174999999997,1118.3566416115543,0.3574495954293465,-8.678358388445076,10.843358388445722,2.1650000000006457,15.907500000000663,down
1669044600000,1132.1,1135.3,1130.3,1130.5,12137.02,-1,-5,-1.599999999999909,1141.1983101015699,1129.6599999999996,1118.1216898984294,0.3738983449749886,-5.898310101569905,12.17831010157056,6.280000000000655,19.06300000000065,down
1669043700000,1133.55,1134.95,1128.6,1132.1,11761.75,-1,-6.350000000000136,-1.4500000000000455,1141.527619477338,1129.0774999999996,1116.6273805226613,0.08926096979969697,-6.577619477337976,11.97261947733864,5.395000000000664,20.32950000000062,down
1669042800000,1134,1136.6,1130.35,1133.55,13426.75,-1,-6.25,-0.4500000000000455,1141.885980140944,1128.2649999999996,1114.6440198590553,0.04426921295184296,-5.285980140944048,15.705980140944575,10.420000000000528,20.66350000000059,down
1669041900000,1134.8,1140.65,1133.15,1134,11237.99,-1,-7.5,-0.7999999999999545,1141.6611593953153,1127.4424999999997,1113.223840604684,0.13630537477368967,-1.0111593953151896,19.926159395316063,18.915000000000873,19.571000000000527,down
1669041000000,1136.85,1142.35,1132.45,1134.8,18924.47,-1,-9.899999999999864,-2.0499999999999545,1140.9494177720887,1126.7799999999995,1112.6105822279103,0.2872177919731694,1.4005822279111726,19.839417772089746,21.24000000000092,17.540500000000453,up
1669040100000,1134.35,1141.45,1133.7,1136.85,17495.97,1,7.75,2.5,1140.450857026865,1125.7374999999997,1111.0241429731345,0.09942860155990156,0.9991429731351218,22.675857026865515,23.675000000000637,15.317500000000383,up
1669039200000,1134.55,1136.8,1132.9,1134.35,7244.59,-1,-3.8999999999998636,-0.20000000000004547,1140.0635568044063,1124.2724999999996,1108.4814431955929,-0.029492744125047654,-3.2635568044063348,24.418556804407217,21.155000000000882,13.375500000000306,up
1669038300000,1135.7,1137.75,1131.6,1134.55,20588.52,-1,-6.150000000000091,-1.150000000000091,1138.8855220485834,1123.7824999999998,1108.6794779514162,0.5254088220731999,-1.1355220485834252,22.920522048583734,21.78500000000031,11.740500000000225,up
1669037400000,1138.65,1139.95,1134.2,1135.7,16105.68,-1,-5.75,-2.9500000000000455,1137.3954242137017,1123.0524999999998,1108.7095757862978,0.39184562527926203,2.554575786298301,25.490424213702227,28.045000000000528,10.207000000000221,up
1669036500000,1133.35,1146.55,1132.1,1138.65,58437.5,1,14.450000000000045,5.300000000000182,1135.5992338946735,1122.4649999999997,1109.330766105326,0.5565316565819097,10.950766105326466,22.769233894674016,33.72000000000048,8.487500000000159,up
1669035600000,1126.75,1137.3,1125.15,1133.35,30472.5,1,12.149999999999864,6.599999999999909,1132.6536685153471,1121.7524999999998,1110.8513314846525,0.6214319362311003,4.646331484652819,14.298668515347572,18.94500000000039,5.279500000000098,up
1669034700000,1124.75,1127.95,1123.4,1126.75,12669.15,1,4.5499999999999545,2,1130.9302997485138,1121.3075,1111.684700251486,0.6632840795884518,-2.980299748513744,11.715299748514099,8.735000000000355,2.394000000000028,up
1669033800000,1118.9,1127,1114.75,1124.75,16934.04,1,12.25,5.849999999999909,1130.4668508875084,1121.1275,1111.7881491124917,0.6082784030903687,-3.4668508875083717,2.9618508875082625,-0.5050000000001091,-0.06300000000003365,down
1669032900000,1119.85,1122.4,1117.85,1118.9,8523.18,-1,-4.550000000000182,-0.9499999999998181,1130.0665344859574,1120.82,1111.5734655140425,0.3799550251301446,-7.6665344859573,6.276534485957427,-1.3899999999998727,-1.0095000000000482,down
1669032000000,1124.25,1124.65,1117,1119.85,13440.47,-1,-7.650000000000091,-4.400000000000091,1131.15963413954,1121.32,1111.4803658604599,0.8851769228664871,-6.509634139539912,5.5196341395401305,-0.9899999999997817,-2.48200000000013,up
1669031100000,1122.45,1125.85,1122.2,1124.25,9834.3,1,3.6499999999998636,1.7999999999999545,1132.6387045413912,1121.8975,1111.1562954586088,0.9423386578005382,-6.788704541391326,11.043704541391207,4.254999999999882,-5.540000000000214,up
1669030200000,1124.55,1127.3,1121.65,1122.45,7988.79,-1,-5.649999999999864,-2.099999999999909,1133.0722488607696,1122.0725,1111.0727511392304,0.7580740738658452,-5.7722488607696505,10.577248860769714,4.805000000000064,-8.750500000000239,up
1669029300000,1126.55,1127.5,1123.9,1124.55,8221.48,-1,-3.599999999999909,-2,1134.0733835080582,1122.475,1110.8766164919416,0.8459533819701899,-6.573383508058214,13.023383508058487,6.450000000000273,-10.915000000000328,up
1669028400000,1126.75,1131.2,1125.2,1126.55,19006.62,-1,-6,-0.20000000000004547,1134.8722104222422,1122.775,1110.677789577758,0.8213550780973692,-3.6722104222421876,14.522210422242097,10.849999999999909,-13.230000000000405,up
1669027500000,1118.85,1129,1118.85,1126.75,18278.67,1,10.150000000000091,7.900000000000091,1135.9340646580333,1123.105,1110.2759353419667,0.8914938566355302,-6.934064658033321,8.574064658033194,1.6399999999998727,-15.502500000000463,up
1669026600000,1115.85,1121.6,1115.6,1118.85,7401.3,1,6,3,1137.4509310591268,1123.555,1109.6590689408733,0.9387975137509901,-15.850931059126879,5.940931059126569,-9.91000000000031,-16.881500000000507,up
1669025700000,1117.1,1118.25,1114.8,1115.85,11275,-1,-3.4500000000000455,-1.25,1139.2598302251115,1124.4425,1109.6251697748887,0.9102459692568674,-21.0098302251115,5.174830225111236,-15.835000000000264,-16.650500000000534,up
1669024800000,1120.75,1123.65,1117.1,1117.1,13401.97,-1,-6.550000000000182,-3.650000000000091,1140.207949353362,1125.3600000000001,1110.5120506466383,0.7976842050582014,-16.55794935336189,6.587949353361637,-9.970000000000255,-16.575000000000593,up
1669023900000,1113.95,1125.75,1110.5,1120.75,38598.87,1,15.25,6.7999999999999545,1140.9312380816127,1126.1825000000003,1111.433761918388,0.749767131236294,-15.181238081612719,-0.9337619183879724,-16.11500000000069,-16.501500000000625,up
1669023000000,1107.55,1115.3,1106.3,1113.95,18521.23,1,9,6.400000000000091,1141.157065742372,1126.5850000000003,1112.0129342576286,0.5760015786080026,-25.857065742372015,-5.7129342576286035,-31.57000000000062,-14.547500000000628,down
1669022100000,1124.55,1125.65,1101.25,1107.55,63052.09,-1,-24.40000000000009,-17,1140.7885565753459,1127.3750000000002,1113.9614434246546,0.5885298386993449,-15.138556575345774,-12.71144342465459,-27.850000000000364,-11.142000000000644,down
1669021200000,1119.95,1126.85,1113.55,1124.55,23819.82,1,13.299999999999955,4.599999999999909,1138.6334110072446,1128.6200000000003,1118.606588992756,0.6912435231725166,-11.783411007244695,-5.056588992756133,-16.840000000000828,-8.069500000000653,down
1669020300000,1123.95,1125,1116.45,1119.95,19811.51,-1,-8.549999999999955,-4,1139.1341997693655,1129.0750000000003,1119.015800230635,0.72740377489732,-14.134199769365523,-2.565800230634977,-16.7000000000005,-5.783000000000607,down
1669019400000,1124.4,1125.7,1121.1,1123.95,5982.16,-1,-4.600000000000136,-0.4500000000000455,1138.6789064786844,1129.3375000000003,1119.9960935213162,0.27853977292169485,-12.978906478684394,1.1039064786837116,-11.875000000000682,-3.385500000000616,down
1669018500000,1124.45,1124.7,1121.45,1124.4,9187.4,-1,-3.25,-0.049999999999954525,1139.0502525220322,1129.1500000000003,1119.2497474779684,0.047991327489725746,-14.350252522032179,2.200252522031633,-12.150000000000546,-0.7745000000005803,down
1669017600000,1123.15,1127.45,1122.35,1124.45,13001.87,1,5.100000000000136,1.2999999999999545,1140.1238785007547,1128.7000000000003,1117.2761214992458,-0.08211403417507711,-12.673878500754654,5.073878500754063,-7.600000000000591,1.769999999999436,down
1669016700000,1118.6,1125.3,1116.8,1123.15,22868.62,1,8.5,4.550000000000182,1140.216031137065,1128.5900000000004,1116.9639688629356,0.22733601324238933,-14.916031137065147,-0.16396886293568969,-15.080000000000837,3.6029999999994287,down
1669015800000,1128.9,1130.75,1117.15,1118.6,27649.47,-1,-13.599999999999909,-10.300000000000182,1140.2372161490762,1128.5675000000003,1116.8977838509245,0.24860142590250764,-9.487216149076175,0.2522161490755934,-9.235000000000582,5.775499999999442,down
1669014900000,1131.4,1132.1,1128.9,1128.9,5360.73,-1,-3.199999999999818,-2.5,1139.8472411814205,1128.7875000000004,1117.7277588185802,0.2383528282866552,-7.747241181420577,11.17224118141985,3.4249999999992724,7.031999999999448,down
1669014000000,1127.75,1131.6,1127.25,1131.4,5682.17,1,4.349999999999909,3.650000000000091,1140.413251203422,1128.1825000000003,1115.9517487965786,0.03467698710051557,-8.813251203422169,11.298251203421387,2.484999999999218,6.733499999999458,down
1669013100000,1130.5,1131.5,1126.6,1127.75,9563.58,-1,-4.900000000000091,-2.75,1140.2462593375844,1127.6125000000002,1114.978740662416,0.1987238795441628,-8.746259337584434,11.621259337583979,2.8749999999995453,6.7369999999994885,down
1669012200000,1130.55,1131.8,1129.8,1130.5,7410.9,-1,-2,-0.049999999999954525,1140.520601546756,1127.7875000000001,1115.0543984532442,0.6359645168651785,-8.720601546756143,14.745601546755779,6.024999999999636,7.356499999999483,down
1669011300000,1133.15,1133.85,1129.95,1130.55,9670.46,-1,-3.8999999999998636,-2.6000000000001364,1142.0315549784655,1128.2625000000003,1114.493445021535,0.9262275086546311,-8.181554978465556,15.456554978464965,7.274999999999409,7.095999999999458,up
1669010400000,1135.75,1138.4,1133.15,1133.15,7727.97,-1,-5.25,-2.599999999999909,1143.1030278546687,1128.6575000000003,1114.2119721453319,0.8389457311120384,-4.703027854668562,18.938027854668235,14.234999999999673,4.773999999999456,up
1669009500000,1136.6,1136.8,1134.7,1135.75,4553.16,-1,-2.099999999999909,-0.849999999999909,1144.5852799506422,1129.1025000000002,1113.6197200493582,0.9181258159476358,-7.785279950642234,21.080279950641852,13.294999999999618,0.6719999999994343,up
1669008600000,1134.2,1137.05,1132.35,1136.6,6296.98,1,4.7000000000000455,2.3999999999998636,1145.3409082841308,1129.3350000000003,1113.3290917158697,0.8456536112658627,-8.290908284130865,19.0209082841302,10.729999999999336,-4.064000000000533,up
1669007700000,1133.55,1134.3,1130.65,1134.2,7249.16,1,3.6499999999998636,0.650000000000091,1144.9041181708424,1129.1525000000004,1113.4008818291584,0.620543170828927,-10.604118170842412,17.24911817084171,6.6449999999993,-7.578500000000486,up
1669006800000,1128.8,1133.85,1128.1,1133.55,6468.85,1,5.75,4.75,1145.3212023283702,1129.3100000000002,1113.2987976716302,0.7510742115148272,-11.471202328370282,14.801202328369754,3.3299999999994725,-11.032000000000426,up
1669005900000,1129.75,1130.9,1128.2,1128.8,7464.38,-1,-2.7000000000000455,-0.9500000000000455,1145.3633215523175,1129.3300000000004,1113.2966784476832,0.6440749499386164,-14.463321552317439,14.903321552316811,0.43999999999937245,-14.9350000000004,up
1669005000000,1132.45,1134.5,1128,1129.75,12992.12,-1,-6.5,-2.7000000000000455,1146.9421267102393,1129.9900000000002,1113.0378732897611,0.8542328406720118,-12.442126710239336,14.962126710238863,2.519999999999527,-19.77650000000033,up
1669004100000,1133.65,1139.4,1130.7,1132.45,27139.52,-1,-8.700000000000045,-1.2000000000000455,1148.0453764933902,1130.5150000000003,1112.9846235066104,0.7776608934688427,-8.645376493390131,17.715376493389613,9.069999999999482,-23.842500000000268,up
1669003200000,1125.2,1141,1124.3,1133.65,53559.73,1,16.700000000000045,8.450000000000045,1149.0402928153112,1130.9400000000003,1112.8397071846894,0.7765148636582379,-8.040292815311204,11.460292815310595,3.4199999999993906,-26.938000000000237,up
1669002300000,1120.2,1126.75,1120,1125.2,10331.72,1,6.75,5,1150.0310616251295,1131.3475000000003,1112.6639383748711,0.7797245035427599,-23.281061625129496,7.3360616251288775,-15.945000000000618,-29.227500000000212,up
1669001400000,1115.4,1122.3,1115.35,1120.2,11356.44,1,6.9500000000000455,4.7999999999999545,1151.2913898759537,1132.2175000000002,1113.1436101240467,0.7721652496559964,-28.9913898759537,2.206389875953164,-26.785000000000537,-29.42850000000019,up
1669000500000,1122.25,1122.6,1110.15,1115.4,21568.58,-1,-12.449999999999818,-6.849999999999909,1152.3027447721643,1133.4075,1114.5122552278358,0.7802953898645559,-29.70274477216435,-4.362255227835703,-34.065000000000055,-28.759000000000174,down
1668999600000,1122.7,1126.75,1119.2,1122.25,10104.01,-1,-7.5499999999999545,-0.4500000000000455,1153.6424911971812,1135.1825000000001,1116.722508802819,0.9257179711548309,-26.892491197181243,2.4774911971810525,-24.41500000000019,-28.83900000000019,up
1668998700000,1123,1124.7,1120.25,1122.7,9752.76,-1,-4.4500000000000455,-0.2999999999999545,1154.5618411414057,1136.42,1118.2781588585945,0.7915911322763406,-29.861841141405648,1.9718411414055481,-27.8900000000001,-30.40200000000018,up
1668997800000,1116.8,1124.75,1114.35,1123,16346.09,1,10.400000000000091,6.2000000000000455,1154.5625172978791,1137.4,1120.237482702121,0.6427529515325064,-29.81251729787914,-5.887482702121133,-35.70000000000027,-31.726500000000147,down
1668996900000,1120,1120.6,1110.4,1116.8,41049.5,-1,-10.199999999999818,-3.2000000000000455,1159.1153851382414,1139.4875,1119.8596148617585,1.1435359648294585,-38.51538513824153,-9.459614861758382,-47.97499999999991,-33.07000000000009,down
1668996000000,1131.25,1133.15,1113.25,1120,73961.18,-1,-19.90000000000009,-11.25,1163.9182193263096,1142.27,1120.6217806736904,1.1970550220572096,-30.768219326309463,-7.3717806736904095,-38.13999999999987,-32.19200000000008,down
1668995100000,1140,1140,1128,1131.25,12452.48,-1,-12,-8.75,1168.079575765965,1144.9425,1121.8054242340352,1.1160566764866413,-28.079575765965046,6.194575765964828,-21.88500000000022,-32.80650000000007,up
1668994200000,1138.45,1140,1135,1140,7539,1,5,1.5499999999999545,1173.3951733483698,1147.2375000000002,1121.0798266516306,1.071772947876963,-33.39517334836978,13.920173348369417,-19.475000000000364,-35.35350000000003,up
1668993300000,1142.05,1142.05,1137.95,1138.45,6254.01,-1,-4.099999999999909,-3.599999999999909,1177.500744468328,1148.9775000000002,1120.4542555316723,0.9526571307249595,-35.45074446832814,17.495744468327757,-17.955000000000382,-38.79399999999998,up
1668992400000,1140.4,1142.8,1138.6,1142.05,8953.5,1,4.2000000000000455,1.6499999999998636,1180.7807270596204,1150.7450000000001,1120.7092729403798,0.8837929402247554,-37.98072705962045,17.890727059620076,-20.090000000000373,-42.12499999999996,up
1668991500000,1132.95,1142.35,1128.1,1140.4,15446.38,1,14.25,7.4500000000000455,1185.0163206676325,1152.6575,1120.2986793323676,0.9271246514810391,-42.66632066763259,7.801320667632353,-34.86500000000024,-45.132999999999996,up
1668990600000,1137.35,1139.1,1130.6,1132.95,12526.29,-1,-8.5,-4.399999999999864,1189.553380539571,1154.8725,1120.191619460429,0.9300280087463003,-50.45338053957107,10.408380539570999,-40.04500000000007,-46.14300000000003,up
1668989700000,1133.95,1139.5,1133.4,1137.35,8240.74,1,6.099999999999909,3.3999999999998636,1191.3140198671817,1157.0175,1122.720980132818,0.7745540957644031,-51.81401986718174,10.679019867181978,-41.13499999999976,-47.981500000000075,up
1668988800000,1142,1143.75,1125,1133.95,41698.51,-1,-18.75,-8.049999999999955,1192.927780269552,1158.9424999999999,1124.9572197304478,0.7487473969009419,-49.17778026955193,0.04278026955216774,-49.13499999999976,-48.840000000000124,down
1668987900000,1140.25,1143.95,1139.05,1142,4454.4,1,4.900000000000091,1.75,1193.9163128213072,1161.0974999999999,1128.2786871786925,0.7430389558400338,-49.966312821307156,10.771312821307447,-39.19499999999971,-45.85350000000017,up
1668987000000,1140.95,1143.5,1138,1140.25,11124.28,-1,-5.5,-0.7000000000000455,1195.260822091205,1162.8925,1130.5241779087949,0.7318238794972618,-51.760822091205,7.475822091205146,-44.284999999999854,-42.334000000000195,down
1668986100000,1141.8,1142.35,1139.45,1140.95,9300.18,-1,-2.8999999999998636,-0.849999999999909,1195.5334117940338,1164.5774999999999,1133.621588205966,0.6513846541229408,-53.18341179403387,5.828411794034082,-47.35499999999979,-37.993500000000246,down
1668985200000,1142.6,1146.7,1132,1141.8,32399.52,-1,-14.700000000000045,-0.7999999999999545,1195.5723086521539,1166.29,1137.007691347846,0.6521396435274698,-48.87230865215383,-5.007691347846048,-53.87999999999988,-33.15900000000031,down
1668984300000,1144,1145.65,1138.95,1142.6,10118.16,-1,-6.7000000000000455,-1.400000000000091,1195.1480888233198,1167.9325000000001,1140.7169111766805,0.6234127257655379,-49.49808882331968,-1.7669111766804235,-51.2650000000001,-28.071500000000288,down
1668983400000,1150.9,1152.1,1136.55,1144,17716,-1,-15.549999999999955,-6.900000000000091,1194.05075080025,1169.4100000000003,1144.7692491997507,0.5555989552065926,-41.950750800250034,-8.21924919975072,-50.170000000000755,-22.788000000000284,down
1668982500000,1147,1154,1143,1150.9,21702.4,1,11,3.900000000000091,1192.787047117517,1170.9825000000003,1149.1779528824836,0.602444228167683,-38.78704711751698,-6.177952882483623,-44.9650000000006,-16.30350000000019,down
1668981600000,1142.3,1151.5,1134.3,1147,30195.89,1,17.200000000000045,4.7000000000000455,1191.8878374291605,1172.1150000000002,1152.34216257084,0.5362871541613807,-40.38783742916053,-18.04216257083999,-58.43000000000052,-10.179500000000143,down
1668980700000,1164.75,1164.75,1132.5,1142.3,115847.19,-1,-32.25,-22.450000000000045,1189.5582417389899,1173.4850000000001,1157.4117582610104,0.5284634554391228,-24.808241738989864,-24.91175826101039,-49.720000000000255,-4.2840000000001055,down
1668979800000,1172.45,1172.5,1158.45,1164.75,31685.24,-1,-14.049999999999955,-7.7000000000000455,1182.4333598846433,1175.1100000000001,1167.786640115357,0.4788348514286297,-9.933359884643323,-9.336640115356886,-19.27000000000021,1.0509999999999309,down
1668978900000,1173.45,1174.9,1171.9,1172.45,3336.94,-1,-3,-1,1181.3989999166529,1175.4,1169.4010000833473,0.09576595537725503,-6.498999916652792,2.4989999166527923,-4,3.484499999999912,down
1668978000000,1177.15,1177.15,1172.95,1173.45,3867.48,-1,-4.2000000000000455,-3.7000000000000455,1181.3619332421276,1175.4900000000002,1169.6180667578728,0.39441296853444935,-4.211933242127543,3.3319332421272065,-0.8800000000003365,4.111999999999898,down
1668977100000,1174.8,1177.25,1174.8,1177.15,2831.07,1,2.4500000000000455,2.3500000000001364,1181.3565255513045,1175.5300000000002,1169.703474448696,0.3901575228041629,-4.106525551304458,5.096525551304012,0.9899999999995543,4.182499999999891,down
1668976200000,1173.8,1176.4,1171.65,1174.8,6560.49,1,4.75,1,1181.3512852810693,1175.5275,1169.7037147189305,0.6350066944527911,-4.951285281069204,1.9462852810695495,-3.0049999999996544,4.277499999999918,down
1668975300000,1180.3,1181.45,1171.5,1173.8,16296.13,-1,-9.950000000000045,-6.5,1181.6041863345688,1175.69,1169.7758136654313,0.6995202608180919,-0.15418633456874886,1.7241863345686852,1.5699999999999363,4.239999999999872,down
1668974400000,1184.7,1186.15,1180,1180.3,11549.63,-1,-6.150000000000091,-4.400000000000091,1181.6052828010245,1175.7375,1169.8697171989754,0.4158540769583757,4.544717198975604,10.130282801024578,14.675000000000182,3.9379999999998745,up
1668973500000,1175.85,1191.6,1175.8,1184.7,35035.05,1,15.799999999999955,8.850000000000136,1181.0734776809563,1175.5625,1170.0515223190437,0.6122759038088872,10.526522319043579,5.7484776809562845,16.274999999999864,2.70699999999988,up
1668972600000,1175.85,1175.9,1174.55,1175.85,3420.51,-1,-1.3500000000001364,0,1178.6868623615326,1174.9625,1171.2381376384676,0.1962567306328,-2.786862361532485,3.3118623615323486,0.5249999999998636,1.129499999999939,down
1668971700000,1177.05,1177.45,1175.8,1175.85,1765.28,-1,-1.650000000000091,-1.2000000000000455,1178.6251802054423,1174.81,1170.9948197945575,0.23657862908641894,-1.1751802054423024,4.8051802054424115,3.630000000000109,1.1369999999999891,up
1668970800000,1177.9,1178.85,1175.75,1177.05,5212.7,-1,-3.099999999999909,-0.8500000000001364,1178.5542235177659,1174.7675000000002,1170.9807764822344,0.5306993630389244,0.2957764822340323,4.7692235177655675,5.0649999999996,0.5990000000000236,up
1668969900000,1173.95,1177.95,1173.9,1177.9,2998.33,1,4.0499999999999545,3.9500000000000455,1178.6261032616046,1174.7875000000001,1170.9488967383957,0.8468058325578333,-0.6761032616045668,2.9511032616044304,2.2749999999998636,-0.0009999999999308784,up
1668969000000,1175.2,1175.6,1173.7,1173.95,2523.9,-1,-1.8999999999998636,-1.25,1178.4361315036783,1174.7375000000002,1171.038868496322,0.7923378549403188,-2.8361315036784163,2.661131503678007,-0.17500000000040927,0.06550000000008822,down
1668968100000,1174.65,1176.8,1174.6,1175.2,4877.98,1,2.2000000000000455,0.5499999999999545,1178.4355903713174,1174.73,1171.0244096286826,0.37451392263988464,-1.6355903713174484,3.5755903713172756,1.9399999999998272,0.7790000000001556,up
1668967200000,1172.15,1174.75,1170.9,1174.65,3542.63,1,3.849999999999909,2.5,1178.5691460259839,1174.515,1170.4608539740163,0.05416011450613515,-3.819146025983855,0.43914602598374586,-3.380000000000109,1.2760000000002036,down
1668966300000,1175.45,1176.2,1171.15,1172.15,5014.04,-1,-5.0499999999999545,-3.2999999999999545,1178.56136996673,1174.4,1170.2386300332703,0.2536868848011651,-2.3613699667298533,0.9113699667298079,-1.4500000000000455,1.9795000000002119,down
1668965400000,1173.55,1177.15,1173.5,1175.45,4228.04,1,3.650000000000091,1.900000000000091,1179.3378127913534,1174.1425,1168.9471872086465,-0.18739845769124672,-2.1878127913532808,4.552812791353517,2.3650000000002365,2.3590000000001963,up
1668964500000,1174.4,1174.9,1173.5,1173.55,3414.75,-1,-1.400000000000091,-0.8500000000001364,1179.2220015174503,1173.9499999999998,1168.6779984825494,0.27712449510671155,-4.32200151745019,4.822001517450644,0.5000000000004547,1.5705000000001064,down
1668963600000,1174.8,1174.85,1173.15,1174.4,2706.68,-1,-1.699999999999818,-0.3999999999998636,1179.4744263784378,1173.6999999999998,1167.9255736215619,0.05406826042234648,-4.6244263784378745,5.224426378438238,0.6000000000003638,0.2545000000000073,up
1668962700000,1170.55,1175.3,1169.05,1174.8,7089.82,1,6.25,4.25,1180.9121879906293,1173.0499999999997,1165.1878120093702,-0.24088790638716365,-5.612187990629309,3.8621879906297636,-1.7499999999995453,-1.2900000000001,down
1668961800000,1174.25,1174.6,1169.85,1170.55,6561.04,-1,-4.75,-3.7000000000000455,1180.8486188686775,1172.6924999999999,1164.5363811313223,0.1908762561464872,-6.248618868677568,5.313618868677622,-0.9349999999999454,-2.6200000000001866,up
1668960900000,1174.25,1175.1,1172.85,1174.25,4455.73,-1,-2.25,0,1181.0142831660485,1172.5049999999999,1163.9957168339513,0.1647778732547969,-5.914283166048563,8.854283166048617,2.9400000000000546,-3.8815000000002327,up
1668960000000,1177.1,1180,1173.3,1174.25,10921.28,-1,-6.7000000000000455,-2.849999999999909,1183.907802382238,1173.1699999999998,1162.4321976177616,1.1695969756244808,-3.90780238223806,10.867802382238324,6.960000000000264,-6.338000000000261,up
1668959100000,1178.05,1178.85,1176.5,1177.1,2459.83,-1,-2.349999999999909,-0.9500000000000455,1188.6478342103032,1174.2199999999998,1159.7921657896964,1.2287996137695396,-9.797834210303336,16.707834210303645,6.910000000000309,-10.128000000000293,up
1668958200000,1174.75,1179.3,1174.75,1178.05,5745.46,1,4.5499999999999545,3.2999999999999545,1192.6130813856444,1175.1975,1157.7819186143556,1.1158996224404931,-13.31308138564441,16.968081385644382,3.6549999999999727,-13.57700000000034,up
