timeStamp,open,high,low,close,vol,trend,highLow,closeOpen,upperBB,midBB,lowerBB,pbBB,highUpper,lowLower,hull,hullGreaterAvg10,bbTrend
2022.09.17 15:45,1422.3,1427.45,1420.55,1424.35,11865.65,1,6.900000000000091,2.0499999999999545,1437.5911371257646,1426.51,1415.4288628742354,0.6845478471018248,-10.141137125764544,-5.121137125764562,-15.262274251529107,-9.576935796415546,down
2022.09.17 15:30,1418.85,1425,1417.75,1422.3,15896.04,1,7.25,3.4500000000000455,1438.168280010711,1426.89,1415.6117199892892,0.7243249855117316,-13.168280010710987,-2.138280010710787,-15.306560021421774,-8.41356550133039,down,short,-3.4500000000000455
2022.09.17 15:15,1414.9,1420.65,1408.55,1418.85,28073.27,1,12.100000000000136,3.949999999999818,1438.3916490469637,1427.2575000000002,1416.1233509530366,0.6074397329292263,-17.74164904696363,7.573350953036652,-10.168298093926978,-7.43609672690784,down,short,-3.949999999999818
2022.09.17 15:00,1419.05,1421.25,1412.5,1414.9,19509.72,-1,-8.75,-4.149999999999864,1438.1303386733034,1427.6850000000004,1417.2396613266974,0.4863575510132221,-16.880338673303413,4.739661326697387,-12.140677346606026,-6.989858777089694,down,short,4.149999999999864,[object Object]
2022.09.17 14:45,1420.95,1422.2,1419,1419.05,7243.57,-1,-3.2000000000000455,-1.900000000000091,1436.9798308254128,1428.3350000000005,1419.6901691745882,0.4748404561763271,-14.779830825412773,0.6901691745881635,-14.08966165082461,-6.689130797312851,down,long,-1.900000000000091
2022.09.17 14:30,1423.25,1425,1420.75,1420.95,6597.34,-1,-4.25,-2.2999999999999545,1436.5090764608894,1428.9300000000005,1421.3509235391116,0.6332616190391755,-11.509076460889446,0.6009235391115908,-10.908152921777855,-6.2909964016169395,down,long,-2.2999999999999545
2022.09.17 14:15,1422.35,1423.85,1418.55,1423.25,10766.75,1,5.2999999999999545,0.900000000000091,1435.9445023266287,1429.2825000000005,1422.6204976733723,0.40374515520099036,-12.094502326628799,4.0704976733723015,-8.024004653256497,-6.8405371726421205,down,long,0.900000000000091
2022.09.17 14:00,1426.1,1427,1421.65,1422.35,7325.1,-1,-5.349999999999909,-3.75,1435.6792056180589,1429.6175000000005,1423.5557943819422,0.5274262741338824,-8.679205618058859,1.905794381942087,-6.773411236116772,-7.5173601870609446,up,long,-3.75
2022.09.17 13:45,1424.2,1427.1,1422.7,1426.1,12790.27,1,4.399999999999864,1.8999999999998636,1435.064661099768,1430.0025000000005,1424.940338900233,0.5046916721004421,-7.964661099768136,2.2403389002329277,-5.724322199535209,-8.447482976169203,up,long,1.8999999999998636
2022.09.17 13:30,1426.35,1427.65,1415.5,1424.2,33628.01,-1,-12.150000000000091,-2.1499999999998636,1435.025997794581,1430.2650000000006,1425.5040022054202,0.6139467026464971,-7.375997794580826,10.004002205420193,2.6280044108393668,-9.617327154775671,up,long,-2.1499999999998636
2022.09.17 13:15,1430.6,1430.65,1426.3,1426.35,8994.73,-1,-4.350000000000136,-4.25,1434.4592856503393,1430.4700000000005,1426.4807143496616,0.22802148176375744,-3.809285650339234,0.18071434966168454,-3.6285713006775495,-11.735899558997403,up,long,-4.25
2022.09.17 13:00,1431.3,1432.5,1430.5,1430.6,2763.85,-1,-2,-0.7000000000000455,1434.6084361385986,1430.8425000000004,1427.0765638614023,0.8926646511191839,-2.108436138598563,-3.423436138597708,-5.531872277196271,-12.98824789874293,up,long,-0.7000000000000455
2022.09.17 12:45,1431.9,1432.5,1430,1431.3,2864.44,-1,-2.5,-0.6000000000001364,1435.1454592978732,1431.0425000000005,1426.9395407021277,0.9335285511903416,-2.6454592978732308,-3.060459297872285,-5.705918595745516,-14.257014332382436,up,long,-0.6000000000001364
2022.09.17 12:30,1431.8,1431.9,1429.7,1431.9,3103.88,1,2.2000000000000455,0.10000000000013642,1437.1441987744192,1431.4775000000004,1425.8108012255816,1.251981033337497,-5.2441987744191465,-3.889198774418446,-9.133397548837593,-15.430281713881232,up,long,0.10000000000013642
2022.09.17 12:15,1434.05,1434.4,1429.5,1431.8,13041.32,-1,-4.900000000000091,-2.25,1439.5241588469332,1432.0200000000004,1424.5158411530676,1.2149368915868084,-5.124158846933142,-4.98415884693236,-10.108317693865501,-16.20876121682586,up,long,-2.25,[object Object]
2022.09.17 12:00,1433.4,1435,1432.95,1434.05,3631.13,1,2.0499999999999545,0.6499999999998636,1441.8742803160153,1432.6475000000005,1423.4207196839857,1.1341594575351237,-6.874280316015302,-9.529280316014365,-16.403560632029667,-16.77463095110561,up,short,-0.6499999999998636
2022.09.17 11:45,1431.2,1433.7,1429.25,1433.4,3791.38,1,4.4500000000000455,2.2000000000000455,1442.5161173987228,1432.8950000000004,1423.273882601278,0.817270840121453,-8.816117398722781,-5.976117398721954,-14.792234797444735,-16.579268907032837,up,short,-2.2000000000000455
